"#ID","domain","phylum","class","order","family","genus","species"
"NBDL-HZ4562E4PQ0HAK","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen chrysopterus"
"NBDL-HZ456299HMGZ3G","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps baxteri"
"NBDL-J1XVBWQCNTBNMQ","Eukaryota","Chordata","Actinopteri","Clupeiformes","Pristigasteridae","Ilisha","Ilisha striatula"
"NBDL-HR5S2AXEK4NYA4","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Paramonacanthus","Paramonacanthus oblongus"
"NBDL-HK3RX9CVPZNJ6K","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","Lepidotrigla argus"
"NBDL-HZ4562E0PQ0YW3","Eukaryota","Chordata","Actinopteri","Mugiliformes","Ambassidae","Ambassis","Ambassis marianus"
"NBDL-HK3QQM1BK1NYXS","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lethrinidae","Lethrinus","Lethrinus olivaceus"
"NBDL-HXDQPBC2GMQQKW","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Mataeocephalus","Mataeocephalus acipenserinus"
"NBDL-HHG28F23PBDZKX","Eukaryota","Chordata","Actinopteri","Batrachoidiformes","Batrachoididae","Halophryne","Halophryne ocellatus"
"NBDL-HK3QD0SCGSAKQP","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Hemigaleidae","Hemipristis","Hemipristis elongatus"
"NBDL-HR5S2B4SH2GVCW","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Heniochus","Heniochus monoceros"
"NBDL-HK3Q46X3GWC6KA","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Taeniurops","Taeniurops meyeni"
"NBDL-HXDQPBM9PM33VM","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Dotalabrus","Dotalabrus aurantiacus"
"NBDL-HK3T5NQKQQ15BS","Eukaryota","Chordata","Actinopteri","Carangiformes","Bothidae","Psettina","Psettina senta"
"NBDL-HK3RX9C0MZM1CZ","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Pterygotrigla","Pterygotrigla hemisticta"
"NBDL-HK3PNAR3PRV1KJ","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Loxodon","Loxodon macrorhinus"
"NBDL-HK3RX9C8MZMM3Z","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Pterygotrigla","Pterygotrigla andertoni"
"NBDL-HXDQPBQHHM9KS9","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Chromis","Chromis mirationis"
"NBDL-HK3SXDXBH355HB","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Lepidoperca","Lepidoperca caesiopercula"
"NBDL-HXDQPBY3NNJ7ED","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Apogonichthyoides","Apogonichthyoides brevicaudatus"
"NBDL-HK3T894XNM0B29","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus warmingii"
"NBDL-HRXJ1RG2K7SHR3","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Suezichthys","Suezichthys arquatus"
"NBDL-J1XVBW6RNRYNHF","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Xanthichthys","Xanthichthys lineopunctatus"
"NBDL-HK3QATB7PPE836","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae","Urolophus","Urolophus viridis"
"NBDL-HK3R7JSAQ17FZT","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Melanolagus","Melanolagus bericoides"
"NBDL-HR5S2B2WJ359BZ","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Blenniella","Blenniella paula"
"NBDL-HK3PGJC1KR1FYD","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","Cephaloscyllium variegatum"
"NBDL-HK3SXDWMQ34T6Q","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Epinephelus","Epinephelus lanceolatus"
"NBDL-HZ4562C7NMX7AT","Eukaryota","Chordata","Actinopteri","Blenniiformes","Clinidae","Cristiceps","Cristiceps argyropleura"
"NBDL-HK3PGJCMNR0EW1","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Mustelus stevensi"
"NBDL-HK3SDG7SP30ZX9","Eukaryota","Chordata","Actinopteri","Lophiiformes","Chaunacidae","Chaunax","Chaunax penicillatus"
"NBDL-J1XVBWGDGVRP1W","Eukaryota","Chordata","Actinopteri","Anguilliformes","Nemichthyidae","Avocettina","Avocettina acuticeps"
"NBDL-HK3RX9D2GZQJQ7","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","Lepidotrigla grandis"
"NBDL-JPYC5Z1WPBDH85","Eukaryota","Chordata","Actinopteri","Alepocephaliformes","Alepocephalidae","Conocara","Conocara werneri"
"NBDL-HK3RDJR8J2SW4Y","Eukaryota","Chordata","Actinopteri","Gadiformes","Moridae","Pseudophycis","Pseudophycis barbata"
"NBDL-HHG28F1HHBJ8C0","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Astronesthes","Astronesthes boulengeri"
"NBDL-HK3SXDV9P2JKDM","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Hyporthodus","Hyporthodus griseofasciatus"
"NBDL-HZ4562D8QMVTWY","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pseudochromidae","Pseudochromis","Pseudochromis wilsoni"
"NBDL-J1XVBWN8JT5P42","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Nemanthias","Nemanthias bicolor"
"NBDL-HR5S2AWGQ4MN4W","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Coris","Coris sandeyeri"
"NBDL-HHG28F46KBAZW6","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Pegasidae","Eurypegasus","Eurypegasus draconis"
"NBDL-HK3QV5NTN4MRZW","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Aplodactylidae","Aplodactylus","Aplodactylus arctidens"
"NBDL-HXDQPBKQNMHWZK","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus gaesorhynchus"
"NBDL-HXDQPC05P6YJXE","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Pseudamia","Pseudamia nigra"
"NBDL-HXDQPBK8KMHMMF","Eukaryota","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Pavoraja","Pavoraja pseudonitida"
"NBDL-JFE9FMGCPG5262","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Parascolopsis","Parascolopsis inermis"
"NBDL-J1XVBWNAPT5NFT","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Tetractenos","Tetractenos hamiltoni"
"NBDL-HHG28F1KNBJD0R","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus atlanticus"
"NBDL-HXDQPBGZJMC29E","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Leiognathidae","Equulites","Equulites laterofenestra"
"NBDL-HHG28F17NBH2F8","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Diplophos","Diplophos rebainsi"
"NBDL-HZ4562ADGMP1Z5","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Maroubra","Maroubra perserrata"
"NBDL-JFE9FMG3GG5CGP","Eukaryota","Chordata","Actinopteri","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus"
"NBDL-HK3SJ4CJMNS3VN","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus vaigiensis"
"NBDL-HK3SPRQFHH2BF7","Eukaryota","Chordata","Actinopteri","Perciformes","Synanceiidae","Peristrominous","Peristrominous dolosus"
"NBDL-HK3SXDWHN342AK","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Plectranthias","Plectranthias ferrugineus"
"NBDL-HR5S2B0VN2S4M6","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Amphiprion","Amphiprion melanopus"
"NBDL-HK3QD0REMSB2FE","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Atule","Atule mate"
"NBDL-HXDQPBD9PMPS3R","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus charius"
"NBDL-HXDQPBW2GNF62M","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Roa","Roa australis"
"NBDL-J1XVBWETNRD0VB","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Siganidae","Siganus","Siganus doliatus"
"NBDL-HK48NMHYKSCGGY","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Chromis","Chromis sahulensis"
"NBDL-HK3QFJ42Q4RNNF","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Etelis","Etelis carbunculus"
"NBDL-HK3RZTQ7K4YJKD","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Fistulariidae","Fistularia","Fistularia commersonii"
"NBDL-HK3QV5M3Q4QGA0","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Parupeneus","Parupeneus indicus"
"NBDL-HK3PGJA1MRAACJ","Eukaryota","Chordata","Elasmobranchii","Lamniformes","Mitsukurinidae","Mitsukurina","Mitsukurina owstoni"
"NBDL-HR5S2AZJP4K659","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres melanurus"
"NBDL-HR5SFNXFJTSBJN","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Naso","Naso annulatus"
"NBDL-HK3RC4E9HA7560","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Inegocia","Inegocia harrisii"
"NBDL-HR5S2B22P32CQQ","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Chrysiptera","Chrysiptera talboti"
"NBDL-HK3SZKX2JDB1V8","Eukaryota","Chordata","Actinopteri","Clupeiformes","Pristigasteridae","Ilisha","Ilisha lunula"
"NBDL-HXDQPBZ6QNMS5H","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Ostorhinchus","Ostorhinchus capricornis"
"NBDL-HK3RC4DFMA0SGN","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Elates","Elates ransonnettii"
"NBDL-HK3QFJ45H4R0NK","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Etelis","Etelis coruscans"
"NBDL-HR5S2B6EJ2WQDX","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Hologymnosus","Hologymnosus doliatus"
"NBDL-HK3T5NREPR66FP","Eukaryota","Chordata","Actinopteri","Scombriformes","Gempylidae","Rexea","Rexea solandri"
"NBDL-HXDQPBX7JND97R","Eukaryota","Chordata","Actinopteri","Ophidiiformes","Ophidiidae","Pycnocraspedum","Pycnocraspedum armatum"
"NBDL-HK3QATAYGPDZCA","Eukaryota","Chordata","Holocephali","Chimaeriformes","Rhinochimaeridae","Harriotta","Harriotta haeckeli"
"NBDL-HRXJ1RG6K7SZJK","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus axillaris"
"NBDL-HK3SXDV4G2J468","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Epinephelus","Epinephelus ongus"
"NBDL-HXDQPBXXPNCAKG","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Gymnapogon","Gymnapogon sagittarius"
"NBDL-HZ4562D0QMVEFY","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Myxus","Myxus petardi"
"NBDL-HK3S2V8EJ8V8TG","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Dendrochirus","Dendrochirus brachypterus"
"NBDL-JFE9FME6NY5RR1","Eukaryota","Chordata","Actinopteri","Labriformes","Pinguipedidae","Parapercis","Parapercis biordinis"
"NBDL-HR5S2B57N2H4J4","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Salarias","Salarias alboguttatus"
"NBDL-HK3Q0H9SHJMXFF","Eukaryota","Chordata","Elasmobranchii","Rhinopristiformes","Trygonorrhinidae","Trygonorrhina","Trygonorrhina fasciata"
"NBDL-HK3RZTQGH4Y609","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Centriscidae","Notopogon","Notopogon xenosoma"
"NBDL-J1XVBWCMPR9M8Y","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","Sebastipistes cyanostigma"
"NBDL-HR5S2B40K2KDH0","Eukaryota","Chordata","Actinopteri","Beryciformes","Holocentridae","Myripristis","Myripristis kuntee"
"NBDL-HK3RX9BJHZ7QW8","Eukaryota","Chordata","Actinopteri","Aulopiformes","Ipnopidae","Bathymicrops","Bathymicrops regis"
"NBDL-HK3Q0HAGGJBNDY","Eukaryota","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dentiraja","Dentiraja cerva"
"NBDL-HK3RX9C5JZMW7V","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Chelidonichthys kumu"
"NBDL-HK3RZTQ2N4HAF1","Eukaryota","Chordata","Actinopteri","Beryciformes","Berycidae","Centroberyx","Centroberyx affinis"
"NBDL-J1XVBWG7MVSFK4","Eukaryota","Chordata","Actinopteri","Trachichthyiformes","Anoplogastridae","Anoplogaster","Anoplogaster cornuta"
"NBDL-HK3S9B50J3QN2B","Eukaryota","Chordata","Actinopteri","Ophidiiformes","Ophidiidae","Brotulotaenia","Brotulotaenia crassa"
"NBDL-HK3QFJ3MM4AAAR","Eukaryota","Chordata","Actinopteri","Scombriformes","Bramidae","Taractichthys","Taractichthys longipinnis"
"NBDL-HK3QATCVNP57V1","Eukaryota","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Etmopterus bigelowi"
"NBDL-HK4B09H1JE6EAQ","Eukaryota","Chordata","Actinopteri","Carangiformes","Paralichthyidae","Pseudorhombus","Pseudorhombus argus"
"NBDL-HK3SJ4BMNP0QPA","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Ablennes","Ablennes hians"
"NBDL-HK3QY5Q4Q9T0EK","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros lenticularis"
"NBDL-J1XVBWHHGVR36C","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Opostomias","Opostomias micripnus"
"NBDL-HK3QQM11Q1N7KH","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lethrinidae","Lethrinus","Lethrinus atkinsoni"
"NBDL-JFE9FME5QY5XH5","Eukaryota","Chordata","Actinopteri","Scombriformes","Caristiidae","Neocaristius","Neocaristius heemstrai"
"NBDL-HK3QD0TRQSJVG3","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Turrum","Turrum coeruleopinnatum"
"NBDL-HK3RX9CPGZNQFQ","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","Lepidotrigla mulhalli"
"NBDL-HK3RZTNWP4Q1KM","Eukaryota","Chordata","Actinopteri","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus latus"
"NBDL-HR5S2AYHG4HQCX","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Scorpididae","Scorpis","Scorpis violacea"
"NBDL-HK3RZTRNG4F6HE","Eukaryota","Chordata","Actinopteri","Perciformes","Neosebastidae","Neosebastes","Neosebastes incisipinnis"
"NBDL-HK3RC4C3MA1R05","Eukaryota","Chordata","Actinopteri","Zeiformes","Oreosomatidae","Neocyttus","Neocyttus psilorhynchus"
"NBDL-HK48NMG0QSF08P","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Gymnuridae","Gymnura","Gymnura australis"
"NBDL-HZ4562BVMMS3BX","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster axiologus"
"NBDL-HK3QHXS2QQ7BP5","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Lutjanus","Lutjanus erythropterus"
"NBDL-HK3T1ZXZNNF180","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Ostracoberycidae","Ostracoberyx","Ostracoberyx paxtoni"
"NBDL-HK3Q46X6PWC1BP","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Urogymnus","Urogymnus asperrimus"
"NBDL-J1XVBWS2JV71WW","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus"
"NBDL-HXDQPBK2QME25Q","Eukaryota","Chordata","Elasmobranchii","Torpediniformes","Narcinidae","Narcinops","Narcinops nelsoni"
"NBDL-HXDQPBRHPNRZQ2","Eukaryota","Chordata","Actinopteri","Labriformes","Pinguipedidae","Parapercis","Parapercis flavolabiata"
"NBDL-HXDQPBHKJMF2RY","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Leiognathidae","Nuchequula","Nuchequula gerreoides"
"NBDL-HK3QY5P4Q9WETK","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Thamnaconus","Thamnaconus degeni"
"NBDL-HR5S2B34J35XYZ","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Salarias","Salarias fasciatus"
"NBDL-HK3PGJADMRBXK2","Eukaryota","Chordata","Elasmobranchii","Orectolobiformes","Orectolobidae","Eucrossorhinus","Eucrossorhinus dasypogon"
"NBDL-HR5S2AXYK4JQ04","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Callionymidae","Callionymus","Repomucenus calcaratus"
"NBDL-HHG28F3CMBKY59","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Cymbacephalus","Cymbacephalus bosschei"
"NBDL-HK3QQM2WJ1PES8","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Upeneichthys","Upeneichthys vlamingii"
"NBDL-J1XVBWCAJR6DT6","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","Sebastapistes ballieui"
"NBDL-HK3SDG8DQ3SYQA","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis paxtoni"
"NBDL-HK3R7JS1H14TYE","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Bathylagichthys","Bathylagichthys longipinnis"
"NBDL-HK3R0HM3P7RTSY","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax thyrsoideus"
"NBDL-HK3T1ZY0JN8S29","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Caesioscorpididae","Caesioscorpis","Caesioscorpis theagenes"
"NBDL-HZ4562EAJQ1EMV","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Cirrhitidae","Neocirrhites","Neocirrhites armatus"
"NBDL-HK3SJ4EHKNW1KM","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Sparidae","Acanthopagrus","Acanthopagrus butcheri"
"NBDL-HR5SFNZCNTG88C","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Pomacentrus","Pomacentrus chrysurus"
"NBDL-HK3SJ4BQQP0N5Y","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus far"
"NBDL-HK3PGJCEHR1X49","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Iago","Iago garricki"
"NBDL-HK3RZTP6N4Z3TH","Eukaryota","Chordata","Actinopteri","Myctophiformes","Neoscopelidae","Neoscopelus","Neoscopelus macrolepidotus"
"NBDL-HHG28F4QNB9Q1T","Eukaryota","Chordata","Actinopteri","Carangiformes","Paralichthyidae","Pseudorhombus","Pseudorhombus arsius"
"NBDL-HK3SDG7AG334TX","Eukaryota","Chordata","Actinopteri","Lophiiformes","Chaunacidae","Chaunax","Chaunax endeavouri"
"NBDL-HXDQPBHFJMF57E","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Leiognathidae","Aurigequula","Aurigequula fasciata"
"NBDL-HK3RC4EMQA71SC","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Cymbacephalus","Cymbacephalus nematophthalmus"
"NBDL-HK3QFJ3HJ4BJE4","Eukaryota","Chordata","Actinopteri","Scombriformes","Bramidae","Pterycombus","Pterycombus petersii"
"NBDL-HXDQPBR0MNSTFE","Eukaryota","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias","Galaxias maculatus"
"NBDL-HK3SZKV1KDS6JB","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Pentacerotidae","Histiopterus","Histiopterus typus"
"NBDL-HK3QHXTXPPXXDM","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Pentapodus","Pentapodus paradiseus"
"NBDL-HK3RC4D9GA3F2X","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Platycephalus","Platycephalus richardsoni"
"NBDL-HK3QHXSAQQ4Q35","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Lutjanus","Lutjanus malabaricus"
"NBDL-J1XVBWNXGT2QAY","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus pinguis"
"NBDL-HR5SFP3SQMEJFY","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus tapeinosoma"
"NBDL-HK3SZKXAJDBD48","Eukaryota","Chordata","Actinopteri","Clupeiformes","Spratelloididae","Spratelloides","Spratelloides gracilis"
"NBDL-HK3T894NNM1RF9","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus fraseri"
"NBDL-HK3SDG8HQ3RBGT","Eukaryota","Chordata","Actinopteri","Lophiiformes","Ceratiidae","Cryptopsaras","Cryptopsaras couesii"
"NBDL-HHG28F2JGBD1BH","Eukaryota","Chordata","Actinopteri","Gadiformes","Moridae","Halargyreus","Halargyreus johnsonii"
"NBDL-HK3RC4CYPAE3GS","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Platycephalus","Platycephalus grandispinis"
"NBDL-HRXJ1RFEM7CRP8","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Cephalopholis","Cephalopholis boenack"
"NBDL-HK3RC4ETKA6BZM","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Rogadius","Rogadius tuberculatus"
"NBDL-HK3T1ZX8QNCZF4","Eukaryota","Chordata","Actinopteri","Carangiformes","Latidae","Psammoperca","Psammoperca datnioides"
"NBDL-JFE9FMCFGZYVD8","Eukaryota","Chordata","Actinopteri","Carangiformes","Latidae","Psammoperca","Psammoperca datnioides"
"NBDL-HK3SJ4D3PNR8KS","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Dactylopteridae","Dactyloptena","Dactyloptena macracantha"
"NBDL-HK3SJ4CCGP6ZCX","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinidae","Kestratherina","Kestratherina esox"
"NBDL-HK3QY5QGQ9X1S3","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion cubicus"
"NBDL-HR5S2B6GP2X6AN","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Amphiprion","Amphiprion chrysopterus"
"NBDL-HK3Q46W4JWECVE","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Bathytoshia","Bathytoshia brevicaudata"
"NBDL-HR5S2AXHH4N6E0","Eukaryota","Chordata","Actinopteri","Beryciformes","Holocentridae","Myripristis","Myripristis berndti"
"NBDL-HRXJ1RHVN7WRPZ","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Naso","Naso caesius"
"NBDL-JFE9FMTWNHN19B","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias boa"
"NBDL-HXDQPBQFNM9TF1","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Chromis","Chromis alpha"
"NBDL-HK3SJ4CTMNSF4N","Eukaryota","Chordata","Actinopteri","Lampriformes","Lophotidae","Lophotus","Lophotus lacepede"
"NBDL-JFE9FMWSMH66Z8","Eukaryota","Chordata","Actinopteri","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana"
"NBDL-HXDQPBHCGMFTMT","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Leiognathidae","Photolateralis","Photolateralis moretoniensis"
"NBDL-HK3RC4CGJA1DH1","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Platycephalus","Platycephalus bassensis"
"NBDL-HK3RC4F1HA60Z0","Eukaryota","Chordata","Actinopteri","Aulopiformes","Aulopidae","Hime","Hime curtirostris"
"NBDL-HK3RDJR6P2S6TP","Eukaryota","Chordata","Actinopteri","Aulopiformes","Bathysauridae","Bathysaurus","Bathysaurus mollis"
